"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"USP9Y" 3.685634 6.806735 35.1205643085165 5.87349968066595e-13 8.61057208745732e-09 9.97102927487153
"EIF1AY" 3.35599 6.471521 34.1914995491956 7.9466310622097e-13 8.61057208745732e-09 9.93352265773733
"DDX3Y" 3.381434 7.094831 32.367127078231 1.47401572415929e-12 1.0647798252752e-08 9.85118967490052
"RPS4Y1" 2.406544 6.966458 29.291632684284 4.53193939259635e-12 2.45529146442389e-08 9.68014982508599
"KDM5D" 2.59598 7.251874 24.7921496303157 2.93979592508059e-11 1.27416634984843e-07 9.32436443861766
"UTY" 3.221538 6.669761 17.8327660041417 1.14163366875955e-09 4.12339053928136e-06 8.30136618945039
"TXLNGY" 2.446364 6.19922 17.2644251880243 1.63022993345568e-09 5.04695898398829e-06 8.17440465413229
"NLGN4Y" 2.943088 8.409574 16.8413306795592 2.14064677232386e-09 5.7987445253788e-06 8.07372534972962
"TTTY14" 1.763722 6.797285 14.1574764236338 1.41829825809284e-08 3.4151046167922e-05 7.2850426733566
"TTTY10" 1.346208 6.156954 9.7428608110324 7.33202260238839e-07 0.00157810866686506 5.11009618163376
"ZFY" 1.442744 6.48621 9.65902395853456 8.01033424185119e-07 0.00157810866686506 5.05315212390371
"RPS4Y2" 0.763444 5.763086 8.68845924916354 2.33802617506066e-06 0.00422228043664496 4.33687976886752
"RNU6-217P" 1.07472 3.721376 8.60112932239799 2.58609357687947e-06 0.00431101799265807 4.26694770763574
"RASGRF2" 0.774035999999998 10.637682 7.4132511405208 1.10559787892059e-05 0.0171138654529201 3.21445183453837
"PRKY" 0.726806 7.207873 7.06096701742575 1.75506654988097e-05 0.0253560314683137 2.86300029822656
"ZFX" -0.551348000000001 8.87158 -6.6504711610782 3.06655059262828e-05 0.0415345111830296 2.42871326842126
"KCTD4" 0.913611999999999 8.496898 6.41514611367595 4.26448820810481e-05 0.0543621905634349 2.16725464202341
"RNU6-1104P" 0.51253 4.213749 6.22041734779428 5.63383014501398e-05 0.0678281850403321 1.9438153190152
"ART3" 0.680232 7.074904 5.63934005790069 0.000133387360741377 0.152138815506652 1.23788427063587
"RN7SKP228" 0.718384 6.114662 5.5894736573016 0.000143943167850834 0.155969619524771 1.17452500033987
"KCNV1" 0.826951999999999 8.935562 5.23630409698638 0.000249354961441211 0.251151626731993 0.713116034797784
"RN7SKP35" 0.590826 5.984633 5.21632632269391 0.000257362687460251 0.251151626731993 0.686352087640748
